ID,Tweet,True Label,BERT,BERT 22,BERT 9,,,Model,T test
10873,haha you are good in debate   deviate and run away .,1,0,1,0,,,,
5650,Main  basin bridgeg pahuchne wala hu,1,0,0,0,,,,
4532,bahut wt kiya aur nahi....bye...gussa hu app sa,2,2,2,0,,,,
6449,Har din koina koi deadline,0,0,1,0,,,,
6467,sala iss chakkar me ek baar me sachin ki puri inning pipi dba ke baitha raha :p it works .  .  india won that match,1,1,1,1,,,,
1924,Bs acchi honi chahye ðŸ˜†,1,0,0,0,,,,
5658,aaj pata chala ki melody itni chocolaty kyun hai  .  .  :p,0,0,0,1,,,,
11820,Chutiya bna rahey ho kya bhai..:p boley to lucky draw nikal k baat karogey kya!,2,2,2,1,,,,
3652,movie to hit tio hogi sure bhai ki movie wo v eidd pe,1,1,1,1,,,,
752,agr india uae se har man leti to kya pta khushi k mare 15-20 tel k kue wo bharat k naam kr dete #indvsuae,0,2,2,2,,,,
7216,ab yaad aa rha hai apna bachpan kahan beeta :d,0,0,0,0,,,,
10994,Funny can make ur day sunny but sunny can only make a dancing junction funny,0,1,1,1,,,,
11252,Lol  -D or lee number . #Gal Good job !! ( y ),2,0,1,1,,,,
10274,#railbudget2015 no new trains....a great and brave decision @sureshprabhu. 😊 we need to first improve what we have in our hands rightt now..,1,1,1,1,,,,
3060,Rajiiv chowk par,0,0,1,0,,,,
8538,guddu ki hi nhi gharwaalon ki bhi class laga di .  .  .  .  .  .  .,0,2,2,2,,,,
12289,Trailer tho badiya hai. Nd hero bhi handsome hai,1,1,1,1,,,,
4351,pakistan team must be complimenting themselves for performing better than south africans #indvssa,0,1,1,1,,,,
7660,salman bhaijaan eid mubarak aapko ho,0,1,1,1,,,,
8504,keep it on kejri bhai .  .  .  .  .  .  .  .  . delhi women will defenetely teach bjp this time for how 2 make 4 kids !,1,0,1,1,,,,
441,Fav..food kya hai,0,0,1,0,,,,
8675,ab toh koi pasandida cm nahi hai,2,0,0,2,,,,
3979,I hate bajarngi bhai jaan. .. Salman,2,2,2,2,,,,
1124,yo @someUSER have you heard of anyone getting their gears3 stats getting reset today ?  i sign onto today and now all my stats are reset .,0,0,0,0,,,,
10300,Nahi  Maine  bhi  nhi  pucha,0,0,0,0,,,,
10802,hey 'prabhu' yeah kaise hoga : @sureshpprabhu #railbudget2015 #railwaybudget,2,1,2,1,,,,
5296,Abbe subah subah kya ho gya tujhe admin ??? Ja k chai pi or hme v pine de,2,0,0,0,,,,
6584,Plz bhai aa jao,0,0,0,0,,,,
12712,congress is more happy about bjp loosing then it getting a zero! #delhidecides,0,1,1,1,,,,
8412,sallu bhai..........ed ki party akele ....hi hmko bhul gye,0,1,1,1,,,,
9585,#aapsweep @sachin_rt review by- thebeckery always good!... http://t.co/tmswmsuwk3,1,1,1,1,,,,
8274,guddu ne first time contra ke end akele kiya tha ya second player k sath ?,0,2,0,0,,,,
5807,kya jo log gandhi ji k vicharo ko mante hai vo kafir hai ? ye ham nahi islam kahta hai  ?  ?  kash he jhut hota !  !  !  !,2,2,2,2,,,,
9648,kamino ne 2003 mein bhi ind pak ke match ke agle din icse ka maths paper rakha tha,2,2,2,2,,,,
2136,bajrangi bhaijan eid mubarak in advanc or apki movie 450cr ke par jaye kyuki....you are grate and smart hero of bollywood ke,1,1,1,1,,,,
399,@someUSER @someUSER i'm back in rugby on a sat but if i do play it will have to be before 10 like !,0,0,0,0,,,,
2455,hum kam az kam fight ker k haaray .  .  lekin tum loog zillat ki maut maaray gaye .  .,2,2,2,2,,,,
4766,kya 3:30 bola tha,0,0,0,0,,,,
6178,seriously maza boht ata tha      mere pass mast collection hota tha,1,1,1,1,,,,
2266,Aap apni selfie le k prfl pic pe set karo kyuki salman khan name k kafi I'd h,0,2,0,2,,,,
11588,@namogr8 #aapsweep angoor khatte hein kya mere dost ?,0,0,0,0,,,,
5422,@someUSER hello aaron   will you be with israel tomorrow night ?,0,0,0,0,,,,
11684,these all 70 promises are not practical at all where the money came from to fulfill these huge promises .,2,2,2,2,,,,
12882,spartan ki stages bhi kafi tough thi .  .  .  .,2,1,0,1,,,,
12278,ladkiyo ko non virgin hona chahiye ... virgin to mobile bhi hota hain,0,0,0,0,,,,
11016,shadi ki baat pe dil mein laddo footing toh acting kaise kariing,0,1,1,1,,,,
12356,"faisal bhai  .  .  best part is  "" guddu ke mom ke expressions at last :d :p",1,1,1,1,,,,
2617,Heroes,1,1,1,1,,,,
1535,realized that i've just spent halloween   super bowl sunday   and my last two birthdays either in the library   or in a computer lab .  .,2,0,0,2,,,,
9349,@gurmeetramrahim ji if v want 2 bcome happy v should all follow guruji..#msgyouthicon,1,1,0,0,,,,
10233,Arrrrreeeee,0,0,0,0,,,,
9191,@someUSER ask jenelle if i can use da car on da 29th den ill take you,0,0,0,0,,,,
2119,#delhidecides there is no question of it. this is the govt. we believe will take many levels up what it stands today. delhi should lead this,1,0,1,1,,,,
5919,jai ho bharat ki,1,1,1,1,,,,
10808,Hurr hurr,0,0,0,0,,,,
8743,bigad do iski runrate... #indvssa,2,0,0,0,,,,
2282,kayi baar jaldibaji me andar ka sweter ulta phna    .  .  .  :-),0,1,1,1,,,,
169,Acha  acha  sahi  hai,2,0,0,0,,,,
10332,Bhai jldi aa jae,0,0,0,0,,,,
91,Jst hate fc classes !! Dnt knw y we r being taught maths n history classes n all even aftr taking eng . Hons  ( ... bullshit !!!,0,2,2,2,,,,
4964,hum bajrang bali k bhakt h Mar jayenge lekin jhut nahi bolenge..,0,2,2,2,,,,
2893,@someUSER yea i say   mid january for a new single .  right in time for the superbowl&amp; video at the end of january leading into superbowl,0,0,0,0,,,,
5505,@someUSER haha .  you know i cant deal with athens after last saturday .  hear their ignorant asses talk about the game .  lord help me,2,2,0,2,,,,
3276,1300 bhi kam hote h ?,0,0,0,2,,,,
11442,HBas sab vadiya yar  Hone wala hai 6th sem bhi khatam ??,0,0,0,0,,,,
12628,Bhai jaan aap 3: 30 par ayenge par ham to subah se baithe hai apke intzar main uska kya bolea.,0,0,0,0,,,,
5099,Aapki skill scheme bhut achi helog kam krna sikhenge to km se km berojgar to ni rhenge....Thanks to pm for it,1,1,1,1,,,,
11669,seriusly !  !  only lucky kids got dis chance :-p,1,2,2,2,,,,
12043,its too good man ese man ki desh ko jarorat he,1,1,1,1,,,,
1271,Tada,2,0,0,0,,,,
9804,unki aatma ko shaanti mile,0,1,1,1,,,,
5135,help meee salman khan,0,1,1,1,,,,
4265,Fb ID hai?,0,0,0,0,,,,
6677,i'm on leave .  planned it earned it .  ab chipka hu tv se .  ;),1,1,1,1,,,,
10357,advanture iland ka bhi 99999 copy h :-d,2,1,0,1,,,,
1164,sorry frnds bhai nahi aa sakte,2,2,2,2,,,,
10318,most of the senior leaders including @digvijaya_28  kamal nath chidambaram amarinder ms aiyer want rahul to take charge! #rahulonleave,0,0,0,2,,,,
7590,all the best+EID MUBARAK 2 SALMANLOTS OF REGARD2 ELDERS+LOTS OF AFFECTION&LOVE2 young!,1,1,1,1,,,,
12869,Aaram se jao,0,0,0,0,,,,
83,#indvssa 7th wicket gone for sa!!!!!! brilliant bowling by ashwin!!!!,1,1,1,1,,,,
7383,Hum fans ki koi kadar hi nahi h,2,0,0,2,,,,
7735,Koi baat nhi yaar vaise bhi parents k pause jaane hi the ab tuition nhi tof shoppng shi .....  -),2,1,1,1,,,,
6405,Kis time ka hai kal tumhara plan ..,0,0,0,0,,,,
11436,mummiyan aise he pareshan krte h match me .  .,2,2,0,0,,,,
3329,tb to har pakki,2,2,2,2,,,,
7562, no you may not kick it .    -tribe called quest answering a text from billy cundiff,1,0,2,0,,,,
8808,soo sweeet song,1,1,1,1,,,,
1229,bahut pyaar h aap nhi samjhoge,1,2,2,2,,,,
2571,hello chulbul ji..aye jaldi sbhi intazar kar kr rhe h apka,0,2,1,1,,,,
5826,Bahut  achi  h,0,1,1,1,,,,
10290,with all benson's attention   frankie feels like a forgotten stepchild .  lets 'founding father' him so he know we will never forget 2nd place .,2,2,2,2,,,,
11415,Bhai cnfsr 09671355386 ye mera nmbr  cal kr m lagwata hu teri job bt suicide na kr  pls,1,2,2,2,,,,
9538,TV dekh rha hun,0,0,0,0,,,,
12891,Jaggi ka nhi pata chala,2,2,2,2,,,,
2936,aabay india k sowar. cow ka peshab penay walay . pakistan aja. tujhe karachi ka peshab khane ly jaounga. roz 3 liter pelaounga. or khane hai tujhe cow ka gobar bhe khelaounga. maa ke choot tere or teray bhen l loray BAGWAN ki,2,2,0,2,,,,
12467,V nice commet salu bhai,1,1,1,1,,,,
11983,miss that north wali thand .  .  .  .  :( pune main toh thand he nahi hoti .  .  .  .  .  .,2,0,1,0,,,,
2724,saare teacher kuch zyaada hi masti karte hain .  .  .  .  :-p,2,1,1,1,,,,
5022,Salman sir aap fir kb online rahoge plz bta do na... Wrna mai puri raat jgi rhungi or apka wait krungi. Plz bhaieya 1 reply.....,0,0,1,0,,,,
7229,have bol k modiji ki jay .  .  .  .,1,1,2,1,,,,
4972,are yaar bhai se baat hogi ya nhu,0,0,0,0,,,,
8734,did you just tell me lucas scott leaves in the 6th season of tree hill with peyton to travel the wolrd ? #youjustruinedmylife #fuckyou,2,2,2,1,,,,
5473,Aaj carg bookg ki yaar,1,0,0,0,,,,
2413,salman kya hai aam insan hai hamari tarha jo help manga hai allah se mango,2,1,1,1,,,,
2775,If this is little awkward ... thn wht wil b more .......  -o,0,2,2,0,,,,
5482,Abe dekhna padega.,0,0,0,0,,,,
4809,mujhe thandh lag rahi hai aur tujhe mahesh bhatt ke filmo ke gaane yaad aa rahe hain :p,1,0,1,1,,,,
8632,hahaha .  . yeto mera kissa ho gaya,0,0,0,0,,,,
5266,delhi results proved that no matter which wave it is the effects are going to be sinusoidal. #delhidecides #delhiresults,0,0,0,2,,,,
4812,garbage bin apne guddu ki masumiyat kahin kho na jaye,0,2,2,2,,,,
1238,@gurmeetramrahim #msgincinemas #mustwatchmsg tujhse mulakate khuli batein sreyam h..dur hua gumo ka andhera..khushiyo ka chamka nya savera.,1,0,1,1,,,,
10971,Arre BC .. Aur kaisa h,0,0,0,0,,,,
12454,Society won't change if we won't . Change your mentality before you post a confession on facebook or go out dere to protest .,1,0,0,0,,,,
6079,I need it ??,2,0,0,0,,,,
1843,I knw apko muskil ho raha hoga sabko reply dene mai,1,0,1,0,,,,
6326,Open Slot.ng,0,0,0,1,,,,
3164,dharti pe vinashkaari tatv hai ye .  .  .  ban all udbilao before worldcups,2,2,1,1,,,,
2688,kia h0A sal00 bai.....?,0,0,0,0,,,,
12116,Ah ! #Admin . Lagta hai du ke is page par confession koi nahi kar raha is liye admin pagal ho gaya hai,0,2,2,2,,,,
3898,drew peterson is #untouchable no more !  check out these movie photos before you watch on sun at 7/6c: http/URL,1,0,0,0,,,,
10677,sabki same problem :(,2,2,2,2,,,,
12530,@someUSER i would love the audio book 'the art of war' by sun tzu   as read by jim white !  !  #mountainsandsea,1,1,1,1,,,,
8409,neki kar dariya mein daal . tujhe khush hona chahiye k teri wajah se do person us seat ko use kar paaye,0,2,0,2,,,,
7533,Hum to 2 vje se w8 main hai,0,0,1,0,,,,
11439,ise padne se acha to main nfs most wanted khel leta .. 3rd blacklist ko harana jo hai ..  D,0,2,2,1,,,,
4239,bhaii ab avi jao,0,0,0,0,,,,
7729,even after scoring the required marks .. that is just a sad story . > !!,0,2,2,2,,,,
2655,aap ki mujhey ek hebbit bohot acchi lagti h dusro ki madat karna .........like you,1,1,1,1,,,,
2772,zulu is the 26th largest mother tongue of christians (10 . 4 million)   representing 0 . 5% of all christians .,0,0,0,1,,,,
9749,Bs yr bdiya,1,0,0,0,,,,
1187,i miss writing with chalk ;-(,0,0,0,2,,,,
4357,Kuch khaya ?,1,0,0,0,,,,
11071,proud of aishwarya's french honour: big b: mumbai   nov 2 (ians) megastar amitabh bachchan says he is proud that  .  .  .  http/URL,1,1,1,1,,,,
3201,Oh ! Come on guys  VC is not any rabid megalomaniac  he is just putrid guy with a villain like appeal .,2,2,2,2,,,,
9928,Bhai ...wait kar rahe h hum sab...time btaoo yaar,0,0,0,0,,,,
1607,Jo muslmano pe kicad uthayega hum use kuchl deege yaad rkh che koi v ho,2,2,2,2,,,,
113,Ok sallu bhai,0,0,1,0,,,,
6060,famous khau galli mina bazar will be so sad without beef kebabs #beefban,2,2,2,2,,,,
5829,match kal hai yaa parso ??? #indvsuae,0,0,0,0,,,,
9357,aaj k din jalebi khaye bina ghar ni lauta karte hai :) ^_^,0,2,1,2,,,,
8994,humara peon kilas jaata tha jab chalk mangne jaate the !,0,0,0,0,,,,
401,mostly gls k parents aise hi hote h ... or ye tumhe pehli br pta chla h kya jb itna feel hota h to log bf q bnate h itne sare .... nautanki ....,0,2,2,2,,,,
9055,keeping k waqt hi gloves pehente the :p,0,1,1,0,,,,
4716,bahikesehe ap??,0,0,0,0,,,,
12237,hahahahaha  .  .  .  .  mera classmate jab bhi mooh mein toffee khate hue bolta tha to same aisa hi bolta tha .  .  .  .  . =d,1,0,0,1,,,,
10825,Tera  kaisa  chal  rha  h,2,0,0,0,,,,
10074,Net pack khatam ho gaya..paytm se recharge karo..,0,0,0,1,,,,
2365,abki bar bjp  .  .  .  last bar congress hari thi,0,2,1,1,,,,
5438,okk bhai jaan,0,1,1,0,,,,
10668,bjp is taking congress's place. and congress is out the game #aapkidilli #aapstorm #delhidecides,0,0,2,2,,,,
781,very good yar,1,1,1,1,,,,
4865,To ek para wo likhbdu Jo hua or ek wo Jo mujhe lagta hai hai na,0,0,0,0,,,,
999,"shastri bhee kaunsi kam panauti hai jab bolta hai  "" all india doesnt want to do at this stage is to loose a wicket "" and koi out ho jata hai :)",2,1,2,2,,,,
3185,#saziailmiissounlucky she could give 'friday the 13th' a complex! #aapsweep #delhidecides #feb10witharnab,2,0,0,0,,,,
10477,Days Joy,1,1,1,1,,,,
4140,kachua sir hawkins use karte hai !  :p,0,0,2,0,,,,
11622,Nehh,0,0,0,0,,,,
9604,4.13 now,0,0,0,0,,,,
12099,PM ji ne toh poore vishwa mein ye saabit kar diya hai ki India sab ke sath badhega.,1,1,1,1,,,,
12847,Arree,0,0,2,2,,,,
7896,api integration hua to hai but .. jada sms credits nahi honge .. it seems hume kuch kharidna padega,0,2,2,2,,,,
9714,Aap great ho modi ji aapki wajah se hamara sir fakar se ucha ho gaya dunia me jay ho,1,1,1,1,,,,
5981,Tu Gurgaon aa rha h?,0,0,0,0,,,,
2333,Ek new status pe baat krte haii ;),0,0,0,1,,,,
2906,Missing family.badly,2,2,2,2,,,,
4308,sumegha yadav .  . remember the new year's eves we had with all those stupid award shows .  it never got better than those anyways .,1,2,2,2,,,,
3102,Han,0,1,1,0,,,,
4584,bachpan me inn advertisement ne bahut confuse kiya hai .  :@,2,2,2,2,,,,
6192,chalk lana yaad aa gaya,0,0,0,0,,,,
12029,Mubarak bhai aap ki film 1000 crore kama rahi hai aj ki party aap ki taraf se,1,1,1,1,,,,
12220,mast movie hai Bhai,0,1,1,1,,,,
1902,flop. thaki huee moviee. bigg flo[,2,2,2,2,,,,
495,@someUSER yea i was just thinking that !  btw reece is going to be in kyle and jackie o tomorrow i think .  .  .  .  in the studio,0,0,0,0,,,,
12833,Dongiri tb hogi jb salu bhai(Salman) nd GuRu bhai(Hemant) dono sath me honge..,1,0,0,0,,,,
4528,veri nice song bhar do jholi salman bhaijan 09627010944 plz cl me plz plz plz,1,1,1,1,,,,
4234,or bangan ka bharta use kya kehte h english ma .  .  :p,0,0,0,1,,,,
11625,marry weed ... simple ... marraige bhi hogi .. weed bhi ni shootegi ... aur tum dono ka happy ever after ...,0,1,1,1,,,,
7764,Han,0,1,1,0,,,,
1933,at least they got over 100. #jasonholder must be cursing them. #indvsuae #cwc15 #cricket,2,2,2,2,,,,
4214,Apne muje reply kiya to 'aj ki party meri taraf se',1,0,0,0,,,,
2982,okkk,0,0,0,0,,,,
7918,Juniorsg ke saath nhi batchg ke saath hi,0,0,0,0,,,,
8726,Pagal ladka,1,0,2,0,,,,
6633,except your page name .  . i never found garbage on your post .,1,2,2,2,,,,
7323,jab tak chips ka packet bhara hai   inka haath chalta rahega,0,2,1,1,,,,
8120,aap sahi kah rahe hai kya kar diya in logo ne,1,0,0,0,,,,
2952,recap .  i saw bad 25 on tuesday .  the spike lee documentary on michael jackson .  it was beyond amazing .  &amp;&amp; it was only showing for 6 days .,1,1,1,1,,,,
50,Abhi  chalenge,0,0,0,0,,,,
258,#go_team_india dikha do fir se.. #indvsuae,1,0,0,0,,,,
10076,Okay bhai? ?,0,0,0,0,,,,
6541,usko aur kisi cheez ne matlab nahi hota hahahahaha lol :d :d,2,2,2,1,,,,
1100,lanat he .  .  . is baba ko bharat se bhagao .  .  .  .,2,2,2,0,,,,
4276,we're playing with jim white on tuesday !  static on the radio por favor ?  http/URL via @someUSER @someUSER @someUSER #dcshows,0,0,1,0,,,,
8784,"tum humein zameen do hum paise denge. ""yeh lo zameen. paise?"" ""paise humari sarkar election mein wapas aane ke baad"" #landacquisitionbill",1,0,0,0,,,,
6520,Arre its ka bhej .. Jisme kar rha h,1,0,0,0,,,,
3934,@someUSER @someUSER y'all tryna fuck with chapel hill tomorrow night ?  ?  ?,2,2,2,2,,,,
11188,@someUSER and then both teams took dumps in the 2nd round of the big dance   ku flaming out against ucla   mizzou losing to northern iowa .,0,2,0,0,,,,
3637,Isse murkh ladki mene aj tak ni dekhi . Uske kehne pe 5 sim changed . Ab wo galiya deraha to ek aur cant change and he's abusing you and harassing you tab b you want him back . #Facepalm .,2,2,2,2,,,,
3685,kiran ki dekhi nichta jo kumar par lagaay baat kuch bhi thi nahi thane rapat likhay  chunav aayog bhi pahuch gaye jaise ghar se kabhi na nikle sati savitri ban jaay . aaisha cm kaun kahe dubara police na paay .,2,2,2,2,,,,
3700,deca meeting tomorrow in the media center at 7:30am .  we have a lot of stuff to talk about and breakfast will be provided !,0,2,1,0,,,,
2948,nice tobe thiseid eveeidmubarak,1,1,1,1,,,,
9158,hai sir i want to see at pk movie tamil dubbed please and@actor vijay @shankar @pk h,0,0,0,1,,,,
7585,"akhir 19 states se 120 mp lage huye hai aur unme se 20 cabinet ministers hai .  .  .  .  is atmosphere ko pichle raily me jo ramlila ground me hua tha  "" kya ho gaya tha ""  .  .  .  .  .  .  .   ?",0,0,0,0,,,,
2415,Ussi Mein changes kar lenge,0,0,0,0,,,,
3136,ek baar jarur try kare .  .,1,0,1,0,,,,
12636,modi ji aage chalo haem aapki jarurat hai,1,1,1,1,,,,
7201,apple ceo apologizes for error-ridden new map app - apple ceo tim cook apologized friday for the company&amp;#039;s erro .  .  .  http/URL,1,2,2,2,,,,
10452,Pagalo aa gae bus chalo ghus jao bus me jiyada aur rahy yaha to phir apka koi ilaj nhi,2,2,1,0,,,,
1766,Are to kaise fir ?,2,0,0,0,,,,
4361,vote for broom,1,1,1,1,,,,
12526,Kyun ?,0,0,0,0,,,,
4342,naa bhaiya mere to daady hai dildaar .  .  . mummy to puri verification krti hai pehle .  .,2,2,0,0,,,,
2910,Hee,1,1,1,1,,,,
6645,me to period khtm hone par hi aata tha :p,0,0,0,0,,,,
11163,4 baj gaye lekin party abhi baki h...,1,0,0,0,,,,
12585,Haha,1,0,0,0,,,,
10376,Han,1,1,1,0,,,,
2167,#42   I think I met the person I want to spend the rest of my life with  ),1,0,1,0,,,,
2477,Bhai yeh sab har police station pe hona chahiya facebbok pe nahi..,2,0,0,0,,,,
2888,bhai this is literally awesome .  .  hats off !  !,1,1,1,1,,,,
9728,rt @livemint: 7. does the #unionbudget2015 make it easier to invest in india? http://t.co/x8wrgkjbty,0,0,0,0,,,,
4242,are yahaan koi matar kyun nahi chheel raha ?  :p,0,0,2,0,,,,
1301,Kiu baat karte hai? Kis chiz mai?,0,0,0,0,,,,
8568,Gm mam😎,0,0,1,1,,,,
5615,"pehle to bhai ne english ki aisi \ "" g\ "" mari hai ke pucho nahi  D . . I doubt wthr he z an iitian+en_suffix  D  p",0,0,2,2,,,,
12849,Neeta tum ek kaam karo salman se shadi karlo,0,0,1,0,,,,
6128,Asalam u alekom salman bhai.,0,1,1,1,,,,
7962,Aa  Gaye  ?,0,0,0,0,,,,
11667,are wait kro jaruri thodi na hai 4 bje ka bola hai to 4 bje hi aaye,1,0,2,2,,,,
8457,Summer k mje to tu he le rahi h  P,1,0,0,0,,,,
5810,Aane ke baad,0,0,0,0,,,,
3039,Kamine,2,0,0,0,,,,
384,Jaise apki marji,0,2,2,2,,,,
9929,"bhai  "" ipl  ""  kub se chalu ho ra hai  .  .  .  .  .",0,0,0,0,,,,
2356,Ki kya karna h,0,0,0,0,,,,
2029,woow  aap 1988 se fb per ho me to 2011 me fb per aai :),0,1,1,1,,,,
8110,pura office juta hai auditorium mai 9:00 am se .  .  . in blue,0,0,0,0,,,,
10949,mast,1,1,1,1,,,,
8308,pahle yeh bata bc ki teri frnd rqst acpt karne ke baad bhi uska msg tere other folder me store hua ? chutiya bana raha hai hindi me sala aur teri aankho me bimari hai kya jo time line ka post tujhe dikha nahi bc .. chal be hawa aane de bc ham bhi fb use karte hain,2,2,2,2,,,,
